70030232,14:00:00,14:00:00,7443395,2,,,,
70030232,14:01:00,14:01:00,7443394,3,,,,
70030232,14:02:00,14:02:00,7443392,4,,,,
70030232,14:04:00,14:04:00,7443391,5,,,,
70030232,14:05:00,14:05:00,7443390,6,,,,
70030232,14:06:00,14:06:00,7443389,7,,,,
70030232,14:08:00,14:08:00,7443388,8,,,,
70030232,14:09:00,14:09:00,7443387,9,,,,
70030232,14:12:00,14:12:00,7443385,10,,,,
70030232,14:14:00,14:14:00,7443384,11,,,,
70030232,14:15:00,14:15:00,7443383,12,,,,
70030232,14:17:00,14:17:00,7443382,13,,,,
70030232,14:18:00,14:18:00,7443380,14,,,,
70030232,14:20:00,14:20:00,7443378,15,,,,
70030232,14:22:00,14:22:00,7443377,16,,,,
70030232,14:23:00,14:23:00,7443357,17,,,,
70030232,14:28:00,14:28:00,7400099,18,,,,
70030232,14:29:00,14:29:00,7443375,19,,,,
70030232,14:30:00,14:30:00,7443374,20,,,,
70030232,14:31:00,14:31:00,7443580,21,,,,
70030232,14:32:00,14:32:00,7470957,22,,,,
70030232,14:34:00,14:34:00,7443412,23,,,,
70030232,14:37:00,14:37:00,7470956,24,,,,
70030232,14:38:00,14:38:00,7443421,25,,,,
70030232,14:39:00,14:39:00,7443420,26,,,,
70030232,14:40:00,14:40:00,7443419,27,,,,
70030232,14:41:00,14:41:00,7443417,28,,,,
70030232,14:41:00,14:41:00,7443416,29,,,,
70030232,14:43:00,14:43:00,7470955,30,,,,
70030236,14:14:00,14:14:00,7470968,1,,,,
70030236,14:15:00,14:15:00,7443395,2,,,,
70030236,14:16:00,14:16:00,7443394,3,,,,
70030236,14:17:00,14:17:00,7443392,4,,,,
70030236,14:19:00,14:19:00,7443391,5,,,,
70030236,14:20:00,14:20:00,7443390,6,,,,
70030236,14:21:00,14:21:00,7443389,7,,,,
70030236,14:23:00,14:23:00,7443388,8,,,,
70030236,14:24:00,14:24:00,7443387,9,,,,
70030236,14:27:00,14:27:00,7443385,10,,,,
70030236,14:29:00,14:29:00,7443384,11,,,,
70030236,14:30:00,14:30:00,7443383,12,,,,
70030236,14:32:00,14:32:00,7443382,13,,,,
70030236,14:33:00,14:33:00,7443380,14,,,,
70030236,14:35:00,14:35:00,7443378,15,,,,
70030236,14:37:00,14:37:00,7443377,16,,,,
70030236,14:38:00,14:38:00,7443357,17,,,,
70030236,14:43:00,14:43:00,7400099,18,,,,
70030236,14:44:00,14:44:00,7443375,19,,,,
70030236,14:45:00,14:45:00,7443374,20,,,,
70030236,14:46:00,14:46:00,7443580,21,,,,
70030236,14:47:00,14:47:00,7470957,22,,,,
70030236,14:49:00,14:49:00,7443412,23,,,,
70030236,14:52:00,14:52:00,7470956,24,,,,
70030236,14:53:00,14:53:00,7443421,25,,,,
70030236,14:54:00,14:54:00,7443420,26,,,,
70030236,14:55:00,14:55:00,7443419,27,,,,
70030236,14:56:00,14:56:00,7443417,28,,,,
70030236,14:56:00,14:56:00,7443416,29,,,,
70030236,14:58:00,14:58:00,7470955,30,,,,
70030240,16:14:00,16:14:00,7470968,1,,,,
70030240,16:15:00,16:15:00,7443395,2,,,,
70030240,16:16:00,16:16:00,7443394,3,,,,
70030240,16:17:00,16:17:00,7443392,4,,,,
70030240,16:19:00,16:19:00,7443391,5,,,,
70030240,16:20:00,16:20:00,7443390,6,,,,
70030240,16:21:00,16:21:00,7443389,7,,,,
70030240,16:23:00,16:23:00,7443388,8,,,,
70030240,16:24:00,16:24:00,7443387,9,,,,
70030240,16:27:00,16:27:00,7443385,10,,,,
70030240,16:29:00,16:29:00,7443384,11,,,,
70030240,16:30:00,16:30:00,7443383,12,,,,
70030240,16:32:00,16:32:00,7443382,13,,,,
70030240,16:33:00,16:33:00,7443380,14,,,,
70030240,16:35:00,16:35:00,7443378,15,,,,
70030240,16:37:00,16:37:00,7443377,16,,,,
70030240,16:38:00,16:38:00,7443357,17,,,,
70030240,16:43:00,16:43:00,7400099,18,,,,
70030240,16:44:00,16:44:00,7443375,19,,,,
70030240,16:45:00,16:45:00,7443374,20,,,,
70030240,16:46:00,16:46:00,7443580,21,,,,
70030240,16:47:00,16:47:00,7470957,22,,,,
70030240,16:49:00,16:49:00,7443412,23,,,,
70030240,16:52:00,16:52:00,7470956,24,,,,
70030240,16:53:00,16:53:00,7443421,25,,,,
70030240,16:54:00,16:54:00,7443420,26,,,,
70030240,16:55:00,16:55:00,7443419,27,,,,
70030240,16:56:00,16:56:00,7443417,28,,,,
70030240,16:56:00,16:56:00,7443416,29,,,,
70030240,16:58:00,16:58:00,7470955,30,,,,
70030244,16:29:00,16:29:00,7470968,1,,,,
70030244,16:30:00,16:30:00,7443395,2,,,,
70030244,16:31:00,16:31:00,7443394,3,,,,
70030244,16:32:00,16:32:00,7443392,4,,,,
70030244,16:34:00,16:34:00,7443391,5,,,,
70030244,16:35:00,16:35:00,7443390,6,,,,
70030244,16:36:00,16:36:00,7443389,7,,,,
70030244,16:38:00,16:38:00,7443388,8,,,,
70030244,16:39:00,16:39:00,7443387,9,,,,
70030244,16:42:00,16:42:00,7443385,10,,,,
70030244,16:44:00,16:44:00,7443384,11,,,,
70030244,16:45:00,16:45:00,7443383,12,,,,
70030244,16:47:00,16:47:00,7443382,13,,,,
70030244,16:48:00,16:48:00,7443380,14,,,,
70030244,16:50:00,16:50:00,7443378,15,,,,
70030244,16:52:00,16:52:00,7443377,16,,,,
70030244,16:53:00,16:53:00,7443357,17,,,,
70030244,16:58:00,16:58:00,7400099,18,,,,
70030244,16:59:00,16:59:00,7443375,19,,,,
70030244,17:00:00,17:00:00,7443374,20,,,,
70030244,17:01:00,17:01:00,7443580,21,,,,
70030244,17:02:00,17:02:00,7470957,22,,,,
70030244,17:04:00,17:04:00,7443412,23,,,,
70030244,17:07:00,17:07:00,7470956,24,,,,
70030244,17:08:00,17:08:00,7443421,25,,,,
70030244,17:09:00,17:09:00,7443420,26,,,,
70030244,17:10:00,17:10:00,7443419,27,,,,
70030244,17:11:00,17:11:00,7443417,28,,,,
70030244,17:11:00,17:11:00,7443416,29,,,,
70030244,17:13:00,17:13:00,7470955,30,,,,
70030247,23:04:00,23:04:00,7470968,1,,,,
70030247,23:05:00,23:05:00,7443395,2,,,,
70030247,23:05:00,23:05:00,7443394,3,,,,
70030247,23:06:00,23:06:00,7443392,4,,,,
70030247,23:08:00,23:08:00,7443391,5,,,,
70030247,23:09:00,23:09:00,7443390,6,,,,
70030247,23:10:00,23:10:00,7443389,7,,,,
70030247,23:11:00,23:11:00,7443388,8,,,,
70030247,23:12:00,23:12:00,7443387,9,,,,
70030247,23:14:00,23:14:00,7443385,10,,,,
70030247,23:16:00,23:16:00,7443384,11,,,,
70030247,23:17:00,23:17:00,7443383,12,,,,
70030247,23:19:00,23:19:00,7443382,13,,,,
70030247,23:20:00,23:20:00,7443380,14,,,,
70030247,23:23:00,23:23:00,7443378,15,,,,
70030247,23:25:00,23:25:00,7443377,16,,,,
70030247,23:27:00,23:30:00,7443357,17,,,,
70030247,23:32:00,23:32:00,7400099,18,,,,
70030247,23:33:00,23:33:00,7443375,19,,,,
70030247,23:34:00,23:34:00,7443374,20,,,,
70030247,23:35:00,23:35:00,7443580,21,,,,
70030247,23:36:00,23:36:00,7470957,22,,,,
70030247,23:38:00,23:38:00,7443412,23,,,,
70030247,23:41:00,23:41:00,7470956,24,,,,
70030247,23:43:00,23:43:00,7443421,25,,,,
70030247,23:44:00,23:44:00,7443420,26,,,,
70030247,23:44:00,23:44:00,7443419,27,,,,
70030247,23:45:00,23:45:00,7443417,28,,,,
70030247,23:46:00,23:46:00,7443416,29,,,,
70030247,23:48:00,23:48:00,7470955,30,,,,
70030250,23:34:00,23:34:00,7470968,1,,,,
70030250,23:35:00,23:35:00,7443395,2,,,,
70030250,23:35:00,23:35:00,7443394,3,,,,
70030250,23:36:00,23:36:00,7443392,4,,,,
70030250,23:38:00,23:38:00,7443391,5,,,,
70030250,23:39:00,23:39:00,7443390,6,,,,
70030250,23:40:00,23:40:00,7443389,7,,,,
70030250,23:41:00,23:41:00,7443388,8,,,,
70030250,23:42:00,23:42:00,7443387,9,,,,
70030250,23:44:00,23:44:00,7443385,10,,,,
70030250,23:46:00,23:46:00,7443384,11,,,,
70030250,23:47:00,23:47:00,7443383,12,,,,
70030250,23:49:00,23:49:00,7443382,13,,,,
70030250,23:50:00,23:50:00,7443380,14,,,,
70030250,23:53:00,23:53:00,7443378,15,,,,
70030250,23:55:00,23:55:00,7443377,16,,,,
70030250,23:57:00,24:00:00,7443357,17,,,,
70030250,24:02:00,24:02:00,7400099,18,,,,
70030250,24:03:00,24:03:00,7443375,19,,,,
70030250,24:04:00,24:04:00,7443374,20,,,,
70030250,24:05:00,24:05:00,7443580,21,,,,
70030250,24:06:00,24:06:00,7470957,22,,,,
70030250,24:08:00,24:08:00,7443412,23,,,,
70030250,24:11:00,24:11:00,7470956,24,,,,
70030250,24:13:00,24:13:00,7443421,25,,,,
70030250,24:14:00,24:14:00,7443420,26,,,,
70030250,24:14:00,24:14:00,7443419,27,,,,
70030250,24:15:00,24:15:00,7443417,28,,,,
70030250,24:16:00,24:16:00,7443416,29,,,,
70030250,24:18:00,24:18:00,7470955,30,,,,
70030254,00:05:00,00:05:00,7470955,1,,,,
70030254,00:05:00,00:05:00,7443416,2,,,,
70030254,00:06:00,00:06:00,7443417,3,,,,
70030254,00:07:00,00:07:00,7443419,4,,,,
70030254,00:07:00,00:07:00,7443420,5,,,,
70030254,00:08:00,00:08:00,7443421,6,,,,
70030254,00:09:00,00:09:00,7470956,7,,,,
70030254,00:12:00,00:12:00,7443412,8,,,,
70030254,00:14:00,00:14:00,7470957,9,,,,
70030254,00:14:00,00:14:00,7443580,10,,,,
70030254,00:15:00,00:15:00,7443374,11,,,,
70030254,00:16:00,00:16:00,7443375,12,,,,
70030254,00:18:00,00:18:00,7400099,13,,,,
70030254,00:22:00,00:30:00,7443357,14,,,,
70030254,00:31:00,00:31:00,7443377,15,,,,
70030254,00:32:00,00:32:00,7443378,16,,,,
70030254,00:33:00,00:33:00,7443380,17,,,,
70030254,00:34:00,00:34:00,7443382,18,,,,
70030254,00:35:00,00:35:00,7443383,19,,,,
70030254,00:36:00,00:36:00,7443384,20,,,,
70030254,00:37:00,00:37:00,7443385,21,,,,
70030254,00:38:00,00:38:00,7443387,22,,,,
70030254,00:39:00,00:39:00,7443388,23,,,,
70030254,00:40:00,00:40:00,7443389,24,,,,
70030254,00:41:00,00:41:00,7443390,25,,,,
70030254,00:42:00,00:42:00,7443391,26,,,,
70030254,00:44:00,00:44:00,7443392,27,,,,
70030254,00:46:00,00:46:00,7443394,28,,,,
70030254,00:48:00,00:48:00,7443395,29,,,,
70030254,00:51:00,00:51:00,7470968,30,,,,
70030256,01:05:00,01:05:00,7470955,1,,,,
70030256,01:05:00,01:05:00,7443416,2,,,,
70030256,01:06:00,01:06:00,7443417,3,,,,
70030256,01:07:00,01:07:00,7443419,4,,,,
70030256,01:07:00,01:07:00,7443420,5,,,,
70030256,01:08:00,01:08:00,7443421,6,,,,
70030256,01:09:00,01:09:00,7470956,7,,,,
70030256,01:12:00,01:12:00,7443412,8,,,,
70030256,01:14:00,01:14:00,7470957,9,,,,
70030256,01:14:00,01:14:00,7443580,10,,,,
70030256,01:15:00,01:15:00,7443374,11,,,,
70030256,01:16:00,01:16:00,7443375,12,,,,
70030256,01:18:00,01:18:00,7400099,13,,,,
70030256,01:22:00,01:30:00,7443357,14,,,,
70030256,01:31:00,01:31:00,7443377,15,,,,
70030256,01:32:00,01:32:00,7443378,16,,,,
70030256,01:33:00,01:33:00,7443380,17,,,,
70030256,01:34:00,01:34:00,7443382,18,,,,
70030256,01:35:00,01:35:00,7443383,19,,,,
70030256,01:36:00,01:36:00,7443384,20,,,,
70030256,01:37:00,01:37:00,7443385,21,,,,
70030256,01:38:00,01:38:00,7443387,22,,,,
70030256,01:39:00,01:39:00,7443388,23,,,,
70030256,01:40:00,01:40:00,7443389,24,,,,
70030256,01:41:00,01:41:00,7443390,25,,,,
70030256,01:42:00,01:42:00,7443391,26,,,,
70030256,01:44:00,01:44:00,7443392,27,,,,
70030256,01:46:00,01:46:00,7443394,28,,,,
70030256,01:48:00,01:48:00,7443395,29,,,,
70030256,01:51:00,01:51:00,7470968,30,,,,
70030258,02:05:00,02:05:00,7470955,1,,,,
70030258,02:05:00,02:05:00,7443416,2,,,,
70030258,02:06:00,02:06:00,7443417,3,,,,
70030258,02:07:00,02:07:00,7443419,4,,,,
70030258,02:07:00,02:07:00,7443420,5,,,,
70030258,02:08:00,02:08:00,7443421,6,,,,
70030258,02:09:00,02:09:00,7470956,7,,,,
70030258,02:12:00,02:12:00,7443412,8,,,,
70030258,02:14:00,02:14:00,7470957,9,,,,
70030258,02:14:00,02:14:00,7443580,10,,,,
70030258,02:15:00,02:15:00,7443374,11,,,,
70030258,02:16:00,02:16:00,7443375,12,,,,
70030258,02:18:00,02:18:00,7400099,13,,,,
70030258,02:22:00,02:30:00,7443357,14,,,,
70030258,02:31:00,02:31:00,7443377,15,,,,
70030258,02:32:00,02:32:00,7443378,16,,,,
70030258,02:33:00,02:33:00,7443380,17,,,,
70030258,02:34:00,02:34:00,7443382,18,,,,
70030258,02:35:00,02:35:00,7443383,19,,,,
70030258,02:36:00,02:36:00,7443384,20,,,,
70030258,02:37:00,02:37:00,7443385,21,,,,
70030258,02:38:00,02:38:00,7443387,22,,,,
70030258,02:39:00,02:39:00,7443388,23,,,,
70030258,02:40:00,02:40:00,7443389,24,,,,
70030258,02:41:00,02:41:00,7443390,25,,,,
70030258,02:42:00,02:42:00,7443391,26,,,,
70030258,02:44:00,02:44:00,7443392,27,,,,
70030258,02:46:00,02:46:00,7443394,28,,,,
70030258,02:48:00,02:48:00,7443395,29,,,,
70030258,02:51:00,02:51:00,7470968,30,,,,
70030263,07:32:00,07:32:00,7470968,1,,,,
70030263,07:33:00,07:33:00,7443395,2,,,,
70030263,07:33:00,07:33:00,7443394,3,,,,
70030263,07:34:00,07:34:00,7443392,4,,,,
70030263,07:36:00,07:36:00,7443391,5,,,,
70030263,07:37:00,07:37:00,7443390,6,,,,
70030263,07:38:00,07:38:00,7443389,7,,,,
70030263,07:39:00,07:39:00,7443388,8,,,,
70030263,07:39:00,07:39:00,7443387,9,,,,
70030263,07:41:00,07:41:00,7443385,10,,,,
70030263,07:43:00,07:43:00,7443384,11,,,,
70030263,07:44:00,07:44:00,7443383,12,,,,
70030263,07:46:00,07:46:00,7443382,13,,,,
70030263,07:47:00,07:47:00,7443380,14,,,,
70030263,07:49:00,07:49:00,7443378,15,,,,
70030263,07:51:00,07:51:00,7443377,16,,,,
70030263,07:52:00,07:52:00,7443357,17,,,,
70030263,07:57:00,08:00:00,7400099,18,,,,
70030263,08:01:00,08:01:00,7443375,19,,,,
70030263,08:02:00,08:02:00,7443374,20,,,,
70030263,08:02:00,08:02:00,7443580,21,,,,
70030263,08:03:00,08:03:00,7470957,22,,,,
70030263,08:05:00,08:05:00,7443412,23,,,,
70030263,08:07:00,08:07:00,7470956,24,,,,
