70032352,12:42:00,12:42:00,7443480,2,,,,
70032352,12:43:00,12:43:00,7443478,3,,,,
70032352,12:44:00,12:44:00,7443479,4,,,,
70032352,12:45:00,12:45:00,7443477,5,,,,
70032352,12:46:00,12:46:00,7443476,6,,,,
70032352,12:47:00,12:47:00,7443475,7,,,,
70032352,12:48:00,12:48:00,7443474,8,,,,
70032352,12:50:00,12:50:00,7443493,9,,,,
70032352,12:50:00,12:50:00,7443472,10,,,,
70032352,12:51:00,12:51:00,7443471,11,,,,
70032352,12:52:00,12:52:00,7443837,12,,,,
70032352,12:53:00,12:53:00,7443375,13,,,,
70032352,12:55:00,12:55:00,7400099,14,,,,
70032352,12:57:00,12:57:00,7443357,15,,,,
70032352,12:58:00,12:58:00,7443469,16,,,,
70032352,12:59:00,12:59:00,7443468,17,,,,
70032352,13:01:00,13:01:00,7443467,18,,,,
70032352,13:01:00,13:01:00,7443466,19,,,,
70032352,13:02:00,13:02:00,7443495,20,,,,
70032352,13:04:00,13:04:00,7443464,21,,,,
70032352,13:06:00,13:06:00,7443463,22,,,,
70032352,13:07:00,13:07:00,7443462,23,,,,
70032352,13:10:00,13:10:00,7443503,24,,,,
70032352,13:11:00,13:11:00,7443502,25,,,,
70032352,13:12:00,13:12:00,7443501,26,,,,
70032352,13:13:00,13:13:00,7443500,27,,,,
70032352,13:14:00,13:14:00,7443499,28,,,,
70032352,13:16:00,13:16:00,7443498,29,,,,
70032353,12:55:00,12:55:00,7470962,1,,,,
70032353,12:57:00,12:57:00,7443480,2,,,,
70032353,12:58:00,12:58:00,7443478,3,,,,
70032353,12:59:00,12:59:00,7443479,4,,,,
70032353,13:00:00,13:00:00,7443477,5,,,,
70032353,13:01:00,13:01:00,7443476,6,,,,
70032353,13:02:00,13:02:00,7443475,7,,,,
70032353,13:03:00,13:03:00,7443474,8,,,,
70032353,13:05:00,13:05:00,7443493,9,,,,
70032353,13:05:00,13:05:00,7443472,10,,,,
70032353,13:06:00,13:06:00,7443471,11,,,,
