70031992,06:36:00,06:36:00,7470960,2,,,,
70031992,06:37:00,06:37:00,7412565,3,,,,
70031992,06:38:00,06:38:00,7443487,4,,,,
70031992,06:39:00,06:39:00,7443486,5,,,,
70031992,06:40:00,06:40:00,7470959,6,,,,
70031992,06:42:00,06:42:00,7443604,7,,,,
70031992,06:44:00,06:44:00,7443587,8,,,,
70031992,06:45:00,06:45:00,7443586,9,,,,
70031992,06:46:00,06:46:00,7443585,10,,,,
70031992,06:47:00,06:47:00,7443584,11,,,,
70031992,06:48:00,06:48:00,7443583,12,,,,
70031992,06:48:00,06:48:00,7443582,13,,,,
70031992,06:49:00,06:49:00,7438577,14,,,,
70031992,06:51:00,06:51:00,7443468,15,,,,
70031992,06:52:00,06:52:00,7443469,16,,,,
70031992,06:53:00,06:53:00,7443357,17,,,,
70031992,06:57:00,07:00:00,7400099,18,,,,
70031992,07:01:00,07:01:00,7443375,19,,,,
70031992,07:02:00,07:02:00,7443374,20,,,,
70031992,07:02:00,07:02:00,7443544,21,,,,
70031992,07:05:00,07:05:00,7443577,22,,,,
70031992,07:06:00,07:06:00,7443576,23,,,,
70031992,07:08:00,07:08:00,7443575,24,,,,
70031992,07:09:00,07:09:00,7437534,25,,,,
70031992,07:11:00,07:11:00,7443569,26,,,,
70031992,07:14:00,07:14:00,7443568,27,,,,
70031993,07:05:00,07:05:00,7470961,1,,,,
70031993,07:06:00,07:06:00,7470960,2,,,,
70031993,07:07:00,07:07:00,7412565,3,,,,
70031993,07:08:00,07:08:00,7443487,4,,,,
70031993,07:09:00,07:09:00,7443486,5,,,,
70031993,07:10:00,07:10:00,7470959,6,,,,
70031993,07:12:00,07:12:00,7443604,7,,,,
70031993,07:14:00,07:14:00,7443587,8,,,,
70031993,07:15:00,07:15:00,7443586,9,,,,
70031993,07:16:00,07:16:00,7443585,10,,,,
70031993,07:17:00,07:17:00,7443584,11,,,,
70031993,07:18:00,07:18:00,7443583,12,,,,
70031993,07:18:00,07:18:00,7443582,13,,,,
70031993,07:19:00,07:19:00,7438577,14,,,,
70031993,07:21:00,07:21:00,7443468,15,,,,
70031993,07:22:00,07:22:00,7443469,16,,,,
70031993,07:23:00,07:23:00,7443357,17,,,,
70031993,07:27:00,07:30:00,7400099,18,,,,
70031993,07:31:00,07:31:00,7443375,19,,,,
70031993,07:32:00,07:32:00,7443374,20,,,,
70031993,07:32:00,07:32:00,7443544,21,,,,
70031993,07:35:00,07:35:00,7443577,22,,,,
70031993,07:36:00,07:36:00,7443576,23,,,,
70031993,07:38:00,07:38:00,7443575,24,,,,
70031993,07:39:00,07:39:00,7437534,25,,,,
70031993,07:41:00,07:41:00,7443569,26,,,,
70031993,07:44:00,07:44:00,7443568,27,,,,
70031994,07:35:00,07:35:00,7470961,1,,,,
70031994,07:36:00,07:36:00,7470960,2,,,,
70031994,07:37:00,07:37:00,7412565,3,,,,
70031994,07:38:00,07:38:00,7443487,4,,,,
70031994,07:39:00,07:39:00,7443486,5,,,,
70031994,07:40:00,07:40:00,7470959,6,,,,
70031994,07:42:00,07:42:00,7443604,7,,,,
70031994,07:44:00,07:44:00,7443587,8,,,,
70031994,07:45:00,07:45:00,7443586,9,,,,
70031994,07:46:00,07:46:00,7443585,10,,,,
70031994,07:47:00,07:47:00,7443584,11,,,,
70031994,07:48:00,07:48:00,7443583,12,,,,
70031994,07:48:00,07:48:00,7443582,13,,,,
70031994,07:49:00,07:49:00,7438577,14,,,,
70031994,07:51:00,07:51:00,7443468,15,,,,
70031994,07:52:00,07:52:00,7443469,16,,,,
